1.0,,
1,-1
3,-1
8,-1
25,-1
28,-1
33,1
43,1
45,-1
51,1
52,1
54,1
66,-1
73,-1
74,-1
76,1
81,1
85,-1
91,1
92,-1
94,-1
95,-1
103,-1
109,-1
113,-1
119,1
132,1
134,1
139,1
159,-1
161,-1
168,-1
173,1
182,-1
196,-1
210,1
219,-1
224,1
254,1
257,-1
258,1
261,-1
267,1
269,1
276,-1
281,1
285,1
306,-1
314,-1
322,-1
331,1
333,1
346,1
351,-1
352,-1
353,-1
356,-1
361,-1
362,-1
366,1
369,-1
370,1
375,-1
379,-1
380,1
381,-1
401,1
418,-1
420,1
425,-1
426,1
429,-1
431,1
439,1
451,-1
460,1
464,1
467,1
469,1
472,-1
481,-1
486,1
490,-1
492,-1
497,1
505,-1
510,1
519,1
520,-1
521,1
525,-1
528,-1
529,1
544,-1
553,-1
561,-1
569,1
570,-1
578,-1
579,-1
590,-1
594,-1
604,-1
608,1
609,-1
619,-1
630,1
634,-1
635,1
636,1
640,-1
647,-1
648,-1
651,1
656,1
657,-1
664,-1
667,-1
668,1
673,1
676,1
678,-1
679,-1
690,1
691,-1
693,1
700,-1
712,-1
715,-1
717,-1
723,-1
727,1
729,-1
732,1
737,-1
744,-1
745,-1
747,-1
750,1
752,-1
759,1
766,-1
767,1
769,-1
770,-1
777,-1
784,1
785,-1
786,-1
789,1
795,1
801,1
802,-1
803,1
814,1
819,-1
825,-1
830,-1
831,1
832,-1
846,1
847,-1
848,1
852,1
856,1
858,-1
867,1
870,-1
872,-1
878,1
883,-1
887,-1
901,1
905,-1
908,-1
910,-1
914,-1
918,-1
920,-1
921,-1
945,1
946,-1
947,-1
964,1
965,-1
966,1
967,1
969,-1
970,1
976,-1
977,1
979,-1
984,-1
995,-1
997,-1
998,-1
1005,1
1012,1
1013,1
1015,-1
1024,-1
1025,1
1029,-1
1037,-1
1043,-1
1048,1
1054,-1
1058,1
1060,-1
1062,-1
1070,-1
1071,-1
1096,1
1104,-1
1115,-1
1119,-1
1126,-1
1128,1
1131,1
1138,-1
1150,-1
1151,-1
1152,-1
1154,-1
1161,-1
1162,1
1163,1
1171,-1
1172,-1
1174,1
1176,-1
1178,1
1181,-1
1185,1
1197,-1
1198,1
1200,1
1206,1
1213,1
1214,-1
1220,1
1223,-1
1225,1
1230,1
1231,-1
1243,1
1251,-1
1255,-1
1258,1
1259,1
1261,-1
1267,1
1272,-1
1279,1
1289,1
1305,-1
1306,1
1310,-1
1313,1
1317,-1
1325,1
1343,1
1346,1
1348,-1
1353,-1
1357,1
1363,1
1374,-1
1378,-1
1384,1
1388,1
1390,-1
1398,-1
1404,-1
1405,-1
1416,-1
1417,-1
1419,1
1426,1
1429,-1
1445,-1
1450,1
1453,1
1456,1
1457,-1
1469,-1
1472,1
1482,1
1484,-1
1485,1
1488,-1
1504,-1
1515,-1
1517,-1
1519,-1
1521,1
1526,1
1528,-1
1540,1
