0.785323110624,,
000003.png,0
000014.png,0
000032.png,1
000033.png,0
000035.png,0
000043.png,0
000052.png,0
000053.png,0
000066.png,0
000074.png,1
000087.png,0
000092.png,0
000095.png,0
000105.png,0
000111.png,0
000114.png,0
000115.png,0
000118.png,0
000124.png,1
000126.png,0
000128.png,0
000130.png,0
000131.png,0
000132.png,0
000134.png,0
000137.png,0
000138.png,0
000149.png,0
000150.png,0
000159.png,0
000160.png,0
000166.png,0
000176.png,0
000177.png,0
000186.png,0
000199.png,0
000205.png,0
000221.png,1
000225.png,0
000229.png,0
000234.png,0
000236.png,0
000247.png,0
000255.png,1
000256.png,0
000259.png,0
000270.png,0
000272.png,0
000273.png,0
000275.png,0
000281.png,0
000284.png,0
000286.png,0
000300.png,0
000309.png,0
000325.png,0
000327.png,0
000331.png,0
000333.png,0
000338.png,0
000342.png,0
000346.png,0
000351.png,0
000355.png,0
000374.png,1
000382.png,0
000384.png,0
000396.png,0
000401.png,0
000403.png,0
000408.png,0
000410.png,0
000412.png,0
000417.png,0
000423.png,0
000444.png,0
000447.png,0
000450.png,0
000462.png,0
000464.png,0
000465.png,0
000468.png,1
000475.png,0
000476.png,0
000484.png,0
000487.png,0
000493.png,0
000495.png,0
000500.png,0
000505.png,0
000508.png,0
000513.png,0
000520.png,0
000525.png,1
000532.png,0
000535.png,0
000536.png,0
000545.png,0
000553.png,1
000558.png,0
000566.png,0
000572.png,0
000573.png,0
000580.png,0
000587.png,0
000589.png,0
000595.png,0
000602.png,0
000608.png,0
000611.png,0
000612.png,0
000619.png,0
000631.png,0
000636.png,0
000653.png,0
000664.png,0
000668.png,0
000672.png,0
000677.png,0
000687.png,0
000703.png,1
000704.png,0
000705.png,0
000707.png,0
000709.png,0
000724.png,0
000726.png,0
000730.png,0
000734.png,0
000738.png,0
000751.png,0
000763.png,0
000770.png,1
000771.png,1
000772.png,0
000775.png,0
000780.png,0
000785.png,0
000788.png,0
000796.png,0
000804.png,0
000810.png,0
000811.png,0
000823.png,0
000825.png,0
000840.png,0
000841.png,0
000844.png,0
000857.png,0
000859.png,0
000870.png,0
000872.png,0
000891.png,0
000892.png,0
000895.png,1
000904.png,0
000905.png,0
000911.png,0
000913.png,1
000914.png,0
000920.png,1
000929.png,0
000930.png,0
000932.png,0
000933.png,0
000944.png,1
