0.986856516977,,
000012.png,0
000018.png,1
000019.png,0
000020.png,0
000028.png,1
000029.png,1
000030.png,0
000039.png,0
000044.png,1
000048.png,0
000062.png,0
000068.png,1
000071.png,0
000073.png,0
000076.png,0
000085.png,0
000090.png,0
000101.png,0
000102.png,0
000104.png,0
000113.png,1
000121.png,1
000124.png,1
000131.png,0
000140.png,0
000142.png,1
000150.png,1
000152.png,1
000155.png,0
000156.png,0
000159.png,0
000174.png,0
000185.png,0
000190.png,1
000201.png,0
000208.png,0
000209.png,0
000210.png,0
000218.png,0
000221.png,1
000235.png,1
000237.png,1
000243.png,0
000246.png,0
000249.png,0
000265.png,0
000270.png,0
000274.png,0
000276.png,0
000286.png,1
000287.png,0
000290.png,0
000292.png,0
000304.png,0
000306.png,0
000310.png,0
000315.png,1
000320.png,0
000329.png,0
000337.png,0
000342.png,0
000350.png,1
000354.png,0
000363.png,0
000372.png,0
000383.png,0
000388.png,1
000391.png,1
000395.png,1
000396.png,0
000403.png,1
000404.png,0
000409.png,0
000413.png,0
000418.png,1
000423.png,0
000426.png,0
000442.png,0
000444.png,0
000462.png,1
000487.png,1
000500.png,0
000514.png,1
000520.png,1
000523.png,0
000526.png,1
000534.png,1
000538.png,0
000540.png,1
000541.png,0
000543.png,0
000546.png,0
000547.png,0
000550.png,0
000557.png,0
000561.png,1
000565.png,1
000571.png,0
000577.png,0
000579.png,1
000586.png,0
000589.png,0
000592.png,0
000593.png,0
000595.png,1
000604.png,0
000607.png,1
000609.png,0
000620.png,0
000635.png,0
000636.png,0
000640.png,0
000655.png,0
000664.png,0
000679.png,0
000682.png,0
000699.png,0
000710.png,0
000723.png,1
000730.png,1
000749.png,0
000757.png,0
000770.png,1
000774.png,0
000806.png,1
000808.png,0
000818.png,0
000820.png,0
000825.png,0
000835.png,0
000838.png,0
000840.png,1
000844.png,0
000846.png,0
000867.png,0
000871.png,1
000877.png,0
000880.png,1
000881.png,0
000887.png,1
000888.png,0
000891.png,0
000892.png,0
000897.png,1
000902.png,1
000905.png,0
000907.png,0
000916.png,0
000917.png,0
000923.png,1
000925.png,0
000935.png,1
000938.png,0
000943.png,0
000947.png,0
000953.png,1
000955.png,1
000960.png,0
000962.png,0
000965.png,1
000976.png,1
000977.png,0
000978.png,0
000980.png,0
000984.png,0
000991.png,0
001001.png,0
001005.png,0
001006.png,0
001015.png,0
001019.png,0
001022.png,0
001024.png,0
001027.png,0
001029.png,0
001033.png,0
001038.png,0
001040.png,1
001054.png,0
001057.png,0
001059.png,0
001066.png,0
001071.png,0
001072.png,0
001073.png,0
001086.png,0
001097.png,0
001111.png,0
001122.png,0
001125.png,0
001129.png,1
001134.png,0
001145.png,0
001159.png,0
001163.png,0
001169.png,1
001170.png,0
001180.png,1
001185.png,0
001199.png,0
001202.png,0
001208.png,1
001223.png,0
001228.png,0
001243.png,0
