0.70865279299,,
000010.png,0
000016.png,0
000017.png,0
000023.png,0
000024.png,0
000028.png,0
000032.png,0
000043.png,0
000054.png,0
000055.png,0
000064.png,0
000072.png,0
000074.png,0
000076.png,0
000084.png,0
000085.png,0
000087.png,0
000088.png,0
000097.png,0
000101.png,0
000104.png,0
000118.png,0
000136.png,0
000152.png,0
000154.png,0
000164.png,0
000176.png,0
000177.png,0
000182.png,0
000185.png,0
000187.png,0
000192.png,0
000194.png,0
000196.png,0
000211.png,0
000212.png,0
000213.png,0
000214.png,0
000233.png,0
000239.png,0
000241.png,0
000243.png,0
000247.png,0
000258.png,0
000259.png,0
000260.png,0
000265.png,0
000268.png,0
000270.png,0
000282.png,0
000297.png,0
000304.png,0
000306.png,0
000309.png,0
000317.png,0
000319.png,0
000321.png,0
000332.png,0
000333.png,0
000334.png,0
000337.png,0
000338.png,0
000340.png,0
000344.png,0
000355.png,0
000365.png,0
000371.png,0
000372.png,0
000374.png,0
000388.png,0
000396.png,0
000397.png,0
000399.png,0
000401.png,0
000411.png,0
000413.png,0
000416.png,0
000422.png,0
000437.png,0
000441.png,0
000448.png,0
000450.png,0
000456.png,0
000460.png,0
000462.png,0
000465.png,0
000472.png,0
000476.png,0
000478.png,0
000487.png,0
000491.png,0
000500.png,0
000506.png,0
000508.png,0
000518.png,0
000522.png,0
000524.png,0
000532.png,0
000533.png,0
000535.png,0
000536.png,0
000545.png,0
000549.png,0
000550.png,0
000560.png,0
000564.png,0
000573.png,0
000579.png,0
000583.png,0
000584.png,0
000590.png,0
000592.png,0
000608.png,0
000609.png,0
000614.png,0
000615.png,0
000620.png,0
000621.png,0
000626.png,0
000631.png,0
000633.png,0
000649.png,0
000659.png,0
000662.png,0
000668.png,0
000673.png,0
000684.png,0
000686.png,0
000689.png,0
000690.png,0
000693.png,0
000698.png,0
000709.png,0
000713.png,0
000719.png,0
000724.png,0
000729.png,0
000732.png,0
000735.png,0
000740.png,0
000743.png,0
000744.png,0
000745.png,0
000746.png,0
000750.png,0
000757.png,0
000760.png,0
000780.png,0
000783.png,0
000785.png,0
000789.png,0
